ID,date,cars,upstream,abs_difference
399,1991-05-28,12.21825,-8.614,20.832250000000002
41,1980-12-26,740.484,988.256,247.77199999999993
41,1999-11-12,624.1400000000001,853.072,228.9319999999999
41,1995-11-29,865.3143333333334,1071.083,205.76866666666672
413,2015-02-05,43.89602083333333,-62.929,106.82502083333333
413,1986-03-20,474.8059166666667,574.889,100.08308333333332
413,1988-04-07,75.472,-9.076,84.548
415,1985-04-30,161.18624999999997,193.885,32.69875000000002
415,1985-05-01,112.099,84.837,27.262
415,1984-07-12,107.7455,86.423,21.322500000000005
416,1998-09-04,61.359,-13.649,75.008
416,1994-11-01,37.32952083333333,-6.569,43.898520833333336
416,2014-06-06,226.952,268.075,41.12299999999999
419,1998-08-15,29.31393749999999,-11.431,40.74493749999999
419,1998-08-16,21.019187499999997,-11.017,32.0361875
419,1984-06-27,14.7315,-13.036,27.7675
42,1982-05-25,3039.1892500000004,4169.649,1130.45975
42,1982-05-27,1445.8084166666667,324.227,1121.5814166666669
42,1980-12-26,935.398,1245.231,309.83299999999997
420,2017-01-30,20.576020833333335,-22.971,43.547020833333335
420,2017-03-11,12.69003125,-20.073,32.76303125
420,1996-07-05,3.963,-23.348,27.311
421,2009-09-28,10.986875,-83.931,94.917875
421,1993-06-18,248.96874999999997,294.212,45.24325000000002
421,1984-07-13,65.447,22.625,42.822
423,1995-05-06,44.971375,-0.064,45.035375
423,2017-06-20,365.15,383.952,18.80200000000002
423,2018-06-23,196.52475,178.708,17.816750000000013
431,2011-09-10,2.3285,-14.92,17.2485
431,2008-04-29,7.505875,-9.579,17.084875
431,2008-12-09,0.9465555555555556,-13.405,14.351555555555555
437,1999-07-01,7.7038125,-80.703,88.4068125
437,2004-10-02,28.648562499999997,-11.792,40.4405625
437,1992-05-31,38.2285,-0.027,38.2555
438,1983-02-14,3.339270833333334,-25.614,28.953270833333335
438,1984-07-25,5.07875,-18.023,23.10175
438,1983-12-19,15.054646739130437,-5.86,20.914646739130436
442,1997-10-30,0.571,-35.605,36.175999999999995
442,1995-08-30,1.988375,-15.131,17.119375
442,1997-03-18,9.1335625,-3.683,12.8165625
445,1980-08-04,33.555125000000004,-45.999,79.554125
445,1997-05-22,27.495875,-13.42,40.915875
445,1980-05-26,14.194125,-1.542,15.736125
448,1997-06-27,3.44025,-0.923,4.36325
448,2001-05-25,14.8975,19.002,4.104499999999998
448,1997-07-18,3.55225,-0.406,3.95825
449,1997-05-02,42.08825,-10.933,53.02125
449,1996-04-22,21.611,-5.255,26.866
449,2003-07-04,13.3035,-12.997,26.3005
450,1990-09-07,6.438375,-8.775,15.213375
450,2003-06-04,1.139625,-9.456,10.595625
450,2002-11-26,3.05375,-7.195,10.248750000000001
451,2002-04-17,45.993125,-11.145,57.138125
451,2004-04-10,52.20625,-2.318,54.524249999999995
451,2004-05-22,46.695,-5.514,52.209
456,1982-05-28,60.5915,73.619,13.027499999999996
456,1997-10-31,3.446625,-7.37,10.816625
456,1993-12-29,1.8005,-8.894,10.6945
458,2019-06-08,11.5925,8.94,2.6525
458,2016-06-15,5.533,3.798,1.7350000000000003
458,2008-05-20,13.18575,14.884,1.6982499999999998
467,2008-05-04,26.63825,-24.811,51.44925
467,2009-05-31,65.41400000000002,53.752,11.662000000000013
467,2005-05-31,72.58,82.625,10.045000000000002
469,2013-08-18,2.7815,-2.415,5.1965
469,2012-03-31,2.939625,-1.714,4.653625
469,2008-03-12,1.4416250000000002,-1.271,2.712625
470,2019-06-19,87.178,96.698,9.519999999999996
470,2015-10-12,1.4532500000000002,-7.111,8.56425
470,2004-05-06,35.78,44.285,8.504999999999995
471,1996-08-15,7.368374999999999,-17.47,24.838375
471,1999-07-01,17.731375,-0.467,18.198375
471,1999-07-02,17.44654166666667,-0.467,17.913541666666667
473,2014-05-31,6.785375,-1.154,7.939375
473,1998-11-05,1.0558958333333337,-6.753,7.808895833333334
473,2008-04-01,2.7038749999999996,-4.126,6.8298749999999995
477,1996-05-19,37.3225,19.31,18.0125
477,1984-05-20,93.5815,108.627,15.04549999999999
477,2004-05-23,49.52775,63.585,14.057250000000003
488,2014-05-12,7.702625,-12.047,19.749625
488,2008-07-22,7.728875,-11.093,18.821875
488,2008-09-20,7.361374999999999,-6.224,13.585374999999999
492,2000-05-05,23.464,-35.962,59.426
492,1995-06-27,34.989,-22.767,57.756
492,2009-06-25,21.379625,-14.433,35.812625
493,1992-10-02,20.195749999999997,-27.355,47.550749999999994
493,2002-09-27,34.79934375,-3.862,38.66134375
493,1997-04-23,37.430875,-0.295,37.725875
497,2011-05-31,33.463750000000005,41.173,7.709249999999997
497,1984-05-27,30.9995,26.589,4.4105000000000025
497,2011-06-01,28.918750000000003,24.834,4.084750000000003
500,2017-09-10,0.902375,-4.644,5.546375
500,2018-06-18,4.176500000000001,0.824,3.352500000000001
500,2013-09-12,21.02525,24.296,3.2707499999999996
502,2001-08-10,13.432624999999998,-5.833,19.265625
502,2001-08-16,13.092624999999998,-2.095,15.187624999999999
502,2005-06-26,47.2255,40.748,6.477499999999999
505,2013-09-11,32.43675,41.902,9.465249999999997
505,2013-09-13,33.17075,25.963,7.207749999999997
505,2013-09-14,11.733250000000002,6.99,4.7432500000000015
506,2008-04-15,23.2985,-24.098,47.3965
506,1997-01-27,32.85089583333333,-13.891,46.74189583333333
506,2003-06-08,13.963625,-32.55,46.513625
507,2007-01-09,826.0580833333333,982.728,156.6699166666666
507,2005-12-09,69.86444444444444,-85.398,155.26244444444444
507,2018-01-21,60.650145833333326,-92.983,153.63314583333334
508,2005-04-28,2.6615,1.189,1.4725000000000001
508,1996-05-10,4.269,5.692,1.423
508,2001-05-31,1.41575,0.0,1.41575
509,2008-09-26,5.1396250000000006,-0.028,5.167625
509,1995-06-17,91.70425,96.504,4.799750000000003
509,2011-07-18,54.942499999999995,59.61,4.667500000000004
511,1983-06-01,71.4295,63.43,7.999500000000005
511,2015-06-13,103.58275,110.322,6.739249999999998
511,1985-05-01,42.75825,48.988,6.229750000000003
517,1995-06-05,55.06725,68.361,13.293750000000003
517,1995-06-06,35.3685,24.371,10.997499999999999
517,2001-07-31,2.6828749999999997,-2.286,4.968875
518,1998-06-11,11.346625,-13.487,24.833624999999998
518,1999-05-20,14.708,-7.995,22.703
518,1992-05-26,9.6965,-0.191,9.887500000000001
522,1995-07-05,42.8715,36.047,6.8245000000000005
522,1985-07-23,28.3305,34.631,6.3004999999999995
522,1995-07-14,45.434,51.338,5.9040000000000035
524,1982-06-18,27.018583333333332,31.148,4.129416666666668
524,2005-06-23,20.115583333333333,16.622,3.4935833333333335
524,1982-07-07,23.06520833333333,19.737,3.3282083333333325
529,1996-04-14,3.95,-32.678,36.628
529,2002-08-06,2.5482142857142858,-6.173,8.721214285714286
529,1996-05-21,2.254625,-3.936,6.190625
530,2010-04-13,15.561500000000002,19.045,3.4834999999999994
530,1992-08-24,14.833,18.288,3.455
530,2015-07-10,36.4405,33.208,3.2325000000000017
531,1984-06-01,334.2607499999999,24.761,309.4997499999999
531,1984-05-31,957.65125,1262.76,305.10875
531,1985-05-31,218.4125,18.984,199.42849999999999
533,1998-09-02,7.2065,-0.991,8.1975
533,2014-08-30,4.6392500000000005,-2.486,7.125250000000001
533,2014-08-31,3.85025,-2.227,6.077249999999999
536,1985-06-08,47.14225,53.885,6.742750000000001
536,1983-06-20,43.60375,49.785,6.181249999999999
536,1995-06-19,51.68425,46.006,5.6782499999999985
537,2019-06-10,0.5195,-0.493,1.0125
537,2018-02-15,1.939375,1.081,0.8583750000000001
537,2019-06-09,0.6214999999999999,-0.23,0.8514999999999999
541,1987-06-13,195.84975,234.134,38.284249999999986
541,1984-05-22,379.25275,406.986,27.733249999999998
541,1986-04-02,98.15154166666667,122.989,24.83745833333333
542,1983-06-24,175.475,195.868,20.393
542,1991-06-15,143.9675,163.645,19.67750000000001
542,1984-01-01,52.28304166666667,70.908,18.624958333333332
549,1997-06-27,3.44025,-0.923,4.36325
549,2001-05-25,14.8975,19.002,4.104499999999998
549,1997-07-18,3.55225,-0.406,3.95825
55,1990-11-25,146.20600000000002,88.566,57.640000000000015
55,2006-11-06,149.78099999999998,204.915,55.134000000000015
55,1990-11-24,211.80333333333337,261.486,49.68266666666662
567,1987-07-28,50.1795,-50.929,101.10849999999999
567,1986-04-02,109.261,135.021,25.75999999999999
567,2004-06-03,22.91200000000001,2.654,20.25800000000001
57,1990-11-24,173.258,216.651,43.393
57,1990-11-25,130.88033333333334,87.995,42.885333333333335
57,2006-11-06,109.76833333333336,151.27,41.50166666666665
572,1989-08-11,90.82525,-0.139,90.96424999999999
572,1989-08-12,50.62691666666667,-0.193,50.81991666666667
572,1989-08-10,90.78825,120.974,30.18575
574,2017-04-09,7.176375,-4.754,11.930375
574,1997-09-22,32.5875,38.114,5.526499999999999
574,1980-06-23,26.53825,31.916,5.377749999999999
575,1981-09-28,282.4035,-272.818,555.2215
575,1981-09-30,177.5395,-270.451,447.9905
575,1983-09-11,68.95875000000001,-95.353,164.31175000000002
585,2001-10-03,1416.9856250000005,0.085,1416.9006250000004
585,2001-10-02,4149.567291666666,4858.03,708.4627083333335
585,2014-10-26,137.74061458333333,-0.057,137.7976145833333
592,1994-11-06,0.17,-141.499,141.66899999999998
592,2006-10-02,135.34590277777778,-0.396,135.74190277777777
592,2006-11-06,158.253,237.238,78.98500000000001
595,1995-05-14,228.1476875,-543.966,772.1136875
595,1997-01-01,425.10133333333334,-283.14,708.2413333333334
595,1996-12-28,163.91633333333334,-283.14,447.0563333333333
597,1984-06-02,2049.1036249999997,662.275,1386.8286249999996
597,1984-05-21,2029.8396666666663,736.025,1293.8146666666662
597,1984-06-03,2308.9594583333333,2987.006,678.0465416666666
60,2006-11-06,86.56233333333334,122.04,35.477666666666664
60,1995-11-29,121.18266666666666,153.661,32.47833333333334
60,1990-11-24,80.97766666666666,112.146,31.168333333333337
600,2005-01-22,1211.128333333333,1815.588,604.4596666666669
600,2005-01-23,636.9106666666667,47.572,589.3386666666667
600,1997-01-03,883.1163333333334,1186.276,303.1596666666667
601,1985-03-11,254.3865,322.612,68.22550000000001
601,1980-04-25,164.302375,101.802,62.500375000000005
601,1995-03-07,146.81658333333334,90.984,55.832583333333346
605,2011-09-27,1350.9922916666667,1905.721,554.7287083333333
605,2011-09-28,558.7238749999999,4.078,554.6458749999999
605,1997-01-03,357.31100000000004,508.23,150.91899999999998
609,2010-12-19,161.453,222.372,60.91900000000001
609,1997-01-05,155.1003333333333,95.654,59.446333333333314
609,1997-01-03,134.731,185.503,50.77199999999999
612,2011-01-17,350.19399999999996,32.055,318.13899999999995
612,2011-01-16,671.6646666666667,986.472,314.8073333333333
612,2006-05-01,802.8252916666667,1093.85,291.02470833333325
620,2009-08-27,0.4328125,-142.745,143.17781250000002
620,2018-03-20,0.3757708333333334,-142.745,143.12077083333332
620,2009-11-09,0.3464444444444444,-142.745,143.09144444444445
63,1980-12-25,186.85933333333332,240.115,53.255666666666684
63,2015-12-09,176.40300000000002,228.382,51.978999999999985
63,2015-12-10,133.06133333333335,85.401,47.660333333333355
657,2012-01-01,130.44883333333334,176.769,46.320166666666665
657,2012-01-02,67.24933333333334,22.153,45.09633333333334
657,2009-02-28,15.6896875,-21.707,37.3966875
664,2009-09-01,44.835875,-46.929,91.764875
664,2013-09-14,80.39750000000001,44.949,35.44850000000001
664,2013-09-13,156.06650000000002,186.743,30.676499999999976
7308,2012-01-18,266.0097083333333,-824.812,1090.8217083333334
7308,2012-07-28,209.167,-488.946,698.113
7308,1990-03-08,523.1448333333333,-133.174,656.3188333333333
7311,2007-06-30,2350.5183333333334,2751.26,400.7416666666668
7311,1986-10-03,1789.2677083333333,2123.76,334.4922916666669
7311,2007-07-01,1655.7184166666666,1367.418,288.3004166666667
7313,1984-06-01,526.4425,582.448,56.005499999999984
7313,1984-05-16,512.66025,560.554,47.893749999999955
7313,1981-05-23,645.5382500000001,690.913,45.37474999999995
7318,2010-05-04,1628.28925,1239.653,388.63625
7318,1989-02-14,1306.3177500000002,1661.545,355.2272499999999
7318,2004-02-06,2219.5345,2535.543,316.0084999999999
753,1997-03-28,1704.9099166666665,1415.842,289.0679166666664
753,2011-06-13,5097.032458333333,5380.201,283.1685416666669
753,2005-06-29,2123.7635,2406.932,283.16849999999977
758,1986-03-02,35.566,47.261,11.695
758,2000-11-09,11.899749999999996,0.311,11.588749999999996
758,1987-03-28,11.850250000000004,0.311,11.539250000000004
768,2012-02-25,30.8515,41.088,10.2365
768,2005-11-18,30.865500000000004,41.088,10.222499999999997
768,1988-12-22,30.89375,41.088,10.19425
777,1985-03-02,0.3591249999999999,110832.805,110832.44587499999
777,1985-03-03,0.3472916666666666,-110830.823,110831.17029166667
777,1984-12-21,0.028,-14118.955,14118.983
780,2011-09-21,62.798125,-76.041,138.839125
780,2009-05-14,65.77250000000001,-59.166,124.9385
780,2009-05-26,58.65705555555556,-48.442,107.09905555555557
784,2009-03-17,43.41075,-0.241,43.65175
784,2013-10-22,21.438,-1.288,22.726
784,1995-10-01,1.581,-20.986,22.567
789,1996-12-01,27.290750000000006,36.246,8.955249999999996
789,1997-11-02,27.30475,36.246,8.941250000000004
789,2001-02-07,9.408,0.481,8.927
798,2009-03-25,121.05075,-10.628,131.67874999999998
798,1997-03-21,325.5439583333333,427.977,102.43304166666667
798,1982-04-13,186.07258333333337,240.917,54.84441666666663
836,2006-11-11,425.83875,-517.49,943.32875
836,2005-06-07,299.3739895833333,-172.081,471.45498958333326
836,2005-06-05,366.7394895833333,-1.812,368.5514895833333
837,2009-04-12,372.87125,461.629,88.75775000000004
837,1997-03-21,252.420125,315.673,63.25287499999999
837,2009-03-18,231.3275,282.59,51.26249999999999
854,2010-01-02,4.842124999999999,-99.958,104.800125
854,2009-01-15,9.7375,-56.011,65.7485
854,2009-01-20,34.334,-28.062,62.396
868,2010-04-22,40.39375,-8.78,49.17375
868,2012-04-06,23.249,-21.714,44.962999999999994
868,2015-07-14,5.404678571428572,-37.896,43.30067857142857
870,1987-03-22,5040.398999999999,5776.637,736.2380000000003
870,1987-03-25,2782.12975,2321.981,460.14874999999984
870,1987-03-20,2067.13025,2491.883,424.75274999999965
872,1996-03-13,111.256125,146.733,35.47687500000001
872,2014-07-22,8.862,-22.771,31.633000000000003
872,2015-07-14,15.14425,-15.74,30.88425
882,1998-06-19,25.10825,28.57,3.4617499999999986
882,2008-07-07,13.41375,16.526,3.1122499999999995
882,1995-05-08,11.227,13.861,2.6340000000000003
884,1980-03-29,460.149,254.852,205.297
884,2010-09-07,591.1143333333332,396.436,194.67833333333323
884,1980-08-17,415.3139583333334,226.535,188.7789583333334
885,2009-04-01,0.44375,-1.674,2.11775
885,1980-01-10,0.7199166666666668,-1.0,1.7199166666666668
885,1982-04-02,0.6435833333333334,-0.748,1.3915833333333334
893,2015-06-08,250.22499999999997,165.914,84.31099999999998
893,2015-06-07,435.766,503.158,67.392
893,1991-06-02,251.16425,311.485,60.320750000000004
895,2019-03-14,3002.7657916666667,3539.606,536.8402083333335
895,2019-03-16,1662.4348333333332,1444.159,218.27583333333314
895,2019-03-15,2710.158625,2491.883,218.27562500000022
898,2000-06-22,101.569125,-302.735,404.304125
898,1991-05-16,231.8655,285.094,53.2285
898,1984-05-21,251.715,294.183,42.46799999999999
919,1987-08-26,83.03304166666666,104.772,21.738958333333343
919,1987-08-27,44.15566666666666,28.204,15.95166666666666
919,2019-03-14,81.42008333333334,97.183,15.76291666666667
920,1996-03-02,44.92425,58.757,13.832749999999997
920,2000-05-20,45.366958333333336,56.978,11.611041666666665
920,1996-03-01,14.073249999999998,3.426,10.647249999999998
929,1983-04-04,167.69174999999996,51.253,116.43874999999996
929,1983-04-03,400.711,517.008,116.29700000000003
929,1989-03-26,81.0215,23.22,57.801500000000004
931,2014-11-30,1.9044999999999996,0.0,1.9044999999999996
931,2012-06-01,1.7397916666666666,-0.002,1.7417916666666666
931,2017-01-03,1.628,0.0,1.628
936,1998-01-12,109.40297916666668,-168.393,277.7959791666667
936,2007-11-01,71.521875,-90.527,162.048875
936,2001-02-08,56.74527083333332,-86.729,143.47427083333332
938,1980-07-24,150.76360416666665,-246.132,396.89560416666666
938,2007-11-01,85.33045833333334,-211.748,297.07845833333334
938,2007-11-20,76.858375,-201.397,278.25537499999996
939,2007-11-01,70.29385416666668,-178.127,248.4208541666667
939,2007-11-20,65.261875,-173.245,238.506875
939,2007-09-05,174.8005,-0.658,175.4585
948,2001-02-08,758.3967500000001,-1188.62,1947.01675
948,1996-02-21,8.31625,-1122.226,1130.5422500000002
948,2004-02-10,0.0,-661.251,661.251
952,2004-01-28,0.5503750000000001,-442.906,443.456375
952,2007-11-01,132.2757777777778,-222.504,354.7797777777778
952,2007-11-20,76.68599999999999,-204.472,281.158
953,1982-11-15,30.70075,-49.215,79.91575
953,2004-02-10,0.142625,-61.957,62.099625
953,2004-01-30,0.078625,-61.43,61.508625
956,2012-08-06,28284.488125,-3.564,28288.052125
956,2012-08-27,28285.465138888885,-2.219,28287.684138888886
956,2012-06-20,28281.798302083334,-5.808,28287.606302083335
957,1983-07-26,14.229000000000005,5.38,8.849000000000004
957,2015-06-13,26.929249999999996,34.858,7.928750000000001
957,1983-07-24,22.29925,29.166,6.86675
958,2000-09-25,107.2825,-142.726,250.0085
958,2005-12-11,0.142,-173.73,173.87199999999999
958,2001-04-30,57.857,-75.181,133.038
969,1990-05-16,121.49679166666668,150.787,29.290208333333325
969,1990-05-17,54.84016666666667,29.591,25.249166666666667
969,1998-10-05,46.69933333333333,58.616,11.916666666666671
974,1990-05-16,183.18620833333333,229.791,46.60479166666667
974,1990-05-17,54.934791666666655,8.92,46.01479166666665
974,2007-05-07,95.50995833333332,120.346,24.836041666666688
976,2005-12-11,0.0,-678.428,678.428
976,2005-06-25,1.2833819444444443,-270.723,272.00638194444446
976,2004-01-30,0.40325,-221.898,222.30125
982,1998-11-02,644.915,787.49,142.57500000000005
982,2007-05-09,164.2372916666667,50.97,113.2672916666667
982,1998-11-03,474.23525,369.817,104.41825
987,1994-07-06,24.6,-57.363,81.963
987,1995-06-16,248.401,289.211,40.81
987,1999-04-30,187.533,227.512,39.97900000000001
989,1986-10-02,9223.961916666667,10683.929,1459.967083333333
989,1994-04-11,6952.718500000001,8302.486,1349.7675
989,1995-05-17,5679.700958333333,6830.012,1150.3110416666668
993,1994-04-11,4605.3737083333335,5470.806,865.4322916666661
993,1995-05-17,3320.2625,3961.52,641.2575000000002
993,1994-04-12,3276.1357916666666,2698.591,577.5447916666667
