source,ID,period,MAIN_BAS,flagged,early_start,early_end,late_start,late_end,early_nyears,late_nyears,mean_shift,season_shift,abs_shape_change,early_shape,early_ratio,early_low10,early_cv,early_zero_delta,early_mean_in,early_concentration,early_trend,early_month1,early_month2,early_month3,early_month4,early_month5,early_month6,early_month7,early_month8,early_month9,early_month10,early_month11,early_month12,late_shape,late_ratio,late_low10,late_cv,late_zero_delta,late_mean_in,late_concentration,late_trend,late_month1,late_month2,late_month3,late_month4,late_month5,late_month6,late_month7,late_month8,late_month9,late_month10,late_month11,late_month12
cars,1003,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.026468497180830178,0.1790047968356784,0.033344269377052316,0.43123504477117447,0.9863783381343949,0.0037978029965581965,3.292402688188013,-0.021626060771968245,15.008677398921673,0.10582730192679754,0.3666886342569876,0.0340810462752199,0.08516582476220926,0.13374220854977995,0.1492959655270022,0.1356966714822,0.12585834199344595,0.015462033509247491,0.06111150387181932,0.039760479683307266,0.10276839104342553,0.06128852693282357,0.05576900636951958,0.39789077539412215,0.9657489691380513,0.0035958606576160577,3.6712907746100636,-0.08242059145673604,15.411238627752114,0.11142053394138113,0.1836589403357946,0.03193860824769264,0.05785435052104286,0.10608031617401,0.1444107478715702,0.172172787489001,0.10804813551279706,0.058030135452563955,0.024337580865347205,0.032168749814997635,0.04794047586307344,0.14583602213716468,0.07118209005073947
raw,1003,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.02587087753259041,0.1735093706449538,0.041457000836928104,0.4774643312275672,0.9861622784263714,0.0037951372334757484,3.570414960206862,-0.023561643835616437,15.019219726027398,0.10566020266461608,0.36580626777478226,0.03420804086789106,0.08645961069206813,0.13284428689654126,0.14862140477100466,0.13967387394329006,0.12181584246610624,0.015195707593076355,0.061689577219705624,0.040254539972818755,0.10178707640212308,0.06156447723822437,0.05588556193715041,0.4360073303906391,0.9660557626344413,0.005514878838243391,3.964799140225918,-0.09419496166484119,15.412849945235488,0.1114533023557359,0.183879884577454,0.03213146211906084,0.057950802348959614,0.10642829641302985,0.14570431764451391,0.17142271224733036,0.10712711658925014,0.058008345975520625,0.023997877476951993,0.033451572250349136,0.04737956380118948,0.14644259579992286,0.06995533733392116
gap1,1003,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.02587087753259041,0.1735093706449538,0.041457000836928104,0.4774643312275672,0.9861622784263714,0.0037951372334757484,3.570414960206862,-0.023561643835616437,15.019219726027398,0.10566020266461608,0.36580626777478226,0.03420804086789106,0.08645961069206813,0.13284428689654126,0.14862140477100466,0.13967387394329006,0.12181584246610624,0.015195707593076355,0.061689577219705624,0.040254539972818755,0.10178707640212308,0.06156447723822437,0.05588556193715041,0.4360073303906391,0.9660557626344413,0.005514878838243391,3.964799140225918,-0.09419496166484119,15.412849945235488,0.1114533023557359,0.183879884577454,0.03213146211906084,0.057950802348959614,0.10642829641302985,0.14570431764451391,0.17142271224733036,0.10712711658925014,0.058008345975520625,0.023997877476951993,0.033451572250349136,0.04737956380118948,0.14644259579992286,0.06995533733392116
gap3,1003,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.02642130774494217,0.17358320010196968,0.0413174604176304,0.4773247908082695,0.9861428058057463,0.0037972267666874235,3.570965211795201,-0.02354229400492746,15.010954968519025,0.10567500433531139,0.3667872940316847,0.03419876661480473,0.08643617034614477,0.13307938429892202,0.14858111153915265,0.1396360065055873,0.12178281657733003,0.015191587835426732,0.06167285235802372,0.04024362643371772,0.10175948057717897,0.06154778629280484,0.05587041062090642,0.4360073303906391,0.9660557626344413,0.005514878838243391,3.964799140225918,-0.09419496166484119,15.412849945235488,0.1114533023557359,0.183879884577454,0.03213146211906084,0.057950802348959614,0.10642829641302985,0.14570431764451391,0.17142271224733036,0.10712711658925014,0.058008345975520625,0.023997877476951993,0.033451572250349136,0.04737956380118948,0.14644259579992286,0.06995533733392116
gap7,1003,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.02642130774494217,0.17358320010196968,0.0413174604176304,0.4773247908082695,0.9861428058057463,0.0037972267666874235,3.570965211795201,-0.02354229400492746,15.010954968519025,0.10567500433531139,0.3667872940316847,0.03419876661480473,0.08643617034614477,0.13307938429892202,0.14858111153915265,0.1396360065055873,0.12178281657733003,0.015191587835426732,0.06167285235802372,0.04024362643371772,0.10175948057717897,0.06154778629280484,0.05587041062090642,0.4360073303906391,0.9660557626344413,0.005514878838243391,3.964799140225918,-0.09419496166484119,15.412849945235488,0.1114533023557359,0.183879884577454,0.03213146211906084,0.057950802348959614,0.10642829641302985,0.14570431764451391,0.17142271224733036,0.10712711658925014,0.058008345975520625,0.023997877476951993,0.033451572250349136,0.04737956380118948,0.14644259579992286,0.06995533733392116
cars_common_dates,1003,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.025919076206364473,0.17893178937258347,0.03346793768920864,0.4313587130833308,0.9863887616834043,0.0037957169770389118,3.291890491009909,-0.02164383561643836,15.0169257467838,0.10581216737266205,0.3657100350830683,0.034090323009335635,0.08518900658314534,0.13350641639885616,0.14933660333388057,0.1357336076117884,0.12589260016631693,0.015466242217295817,0.06112813819601974,0.03977130233808604,0.10279636421747403,0.06130520944204319,0.055784186485758114,0.39789077539412215,0.9657489691380513,0.0035958606576160577,3.6712907746100636,-0.08242059145673604,15.411238627752114,0.11142053394138113,0.1836589403357946,0.03193860824769264,0.05785435052104286,0.10608031617401,0.1444107478715702,0.172172787489001,0.10804813551279706,0.058030135452563955,0.024337580865347205,0.032168749814997635,0.04794047586307344,0.14583602213716468,0.07118209005073947
raw_common_dates,1003,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.02587087753259041,0.1735093706449538,0.041457000836928104,0.4774643312275672,0.9861622784263714,0.0037951372334757484,3.570414960206862,-0.023561643835616437,15.019219726027398,0.10566020266461608,0.36580626777478226,0.03420804086789106,0.08645961069206813,0.13284428689654126,0.14862140477100466,0.13967387394329006,0.12181584246610624,0.015195707593076355,0.061689577219705624,0.040254539972818755,0.10178707640212308,0.06156447723822437,0.05588556193715041,0.4360073303906391,0.9660557626344413,0.005514878838243391,3.964799140225918,-0.09419496166484119,15.412849945235488,0.1114533023557359,0.183879884577454,0.03213146211906084,0.057950802348959614,0.10642829641302985,0.14570431764451391,0.17142271224733036,0.10712711658925014,0.058008345975520625,0.023997877476951993,0.033451572250349136,0.04737956380118948,0.14644259579992286,0.06995533733392116
gap1_common_dates,1003,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.02587087753259041,0.1735093706449538,0.041457000836928104,0.4774643312275672,0.9861622784263714,0.0037951372334757484,3.570414960206862,-0.023561643835616437,15.019219726027398,0.10566020266461608,0.36580626777478226,0.03420804086789106,0.08645961069206813,0.13284428689654126,0.14862140477100466,0.13967387394329006,0.12181584246610624,0.015195707593076355,0.061689577219705624,0.040254539972818755,0.10178707640212308,0.06156447723822437,0.05588556193715041,0.4360073303906391,0.9660557626344413,0.005514878838243391,3.964799140225918,-0.09419496166484119,15.412849945235488,0.1114533023557359,0.183879884577454,0.03213146211906084,0.057950802348959614,0.10642829641302985,0.14570431764451391,0.17142271224733036,0.10712711658925014,0.058008345975520625,0.023997877476951993,0.033451572250349136,0.04737956380118948,0.14644259579992286,0.06995533733392116
gap3_common_dates,1003,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.02587087753259041,0.1735093706449538,0.041457000836928104,0.4774643312275672,0.9861622784263714,0.0037951372334757484,3.570414960206862,-0.023561643835616437,15.019219726027398,0.10566020266461608,0.36580626777478226,0.03420804086789106,0.08645961069206813,0.13284428689654126,0.14862140477100466,0.13967387394329006,0.12181584246610624,0.015195707593076355,0.061689577219705624,0.040254539972818755,0.10178707640212308,0.06156447723822437,0.05588556193715041,0.4360073303906391,0.9660557626344413,0.005514878838243391,3.964799140225918,-0.09419496166484119,15.412849945235488,0.1114533023557359,0.183879884577454,0.03213146211906084,0.057950802348959614,0.10642829641302985,0.14570431764451391,0.17142271224733036,0.10712711658925014,0.058008345975520625,0.023997877476951993,0.033451572250349136,0.04737956380118948,0.14644259579992286,0.06995533733392116
gap7_common_dates,1003,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.02587087753259041,0.1735093706449538,0.041457000836928104,0.4774643312275672,0.9861622784263714,0.0037951372334757484,3.570414960206862,-0.023561643835616437,15.019219726027398,0.10566020266461608,0.36580626777478226,0.03420804086789106,0.08645961069206813,0.13284428689654126,0.14862140477100466,0.13967387394329006,0.12181584246610624,0.015195707593076355,0.061689577219705624,0.040254539972818755,0.10178707640212308,0.06156447723822437,0.05588556193715041,0.4360073303906391,0.9660557626344413,0.005514878838243391,3.964799140225918,-0.09419496166484119,15.412849945235488,0.1114533023557359,0.183879884577454,0.03213146211906084,0.057950802348959614,0.10642829641302985,0.14570431764451391,0.17142271224733036,0.10712711658925014,0.058008345975520625,0.023997877476951993,0.033451572250349136,0.04737956380118948,0.14644259579992286,0.06995533733392116
cars,1006,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10326090585019816,0.17892085930867035,0.06862479260299176,0.5012735670465238,0.9014397634809794,-0.04884094855848108,2.146493076321936,0.0002737476047084588,34.7863841744526,0.10456745716180378,0.3717491462529604,0.06847122711069707,0.10576480474599391,0.1456131816343494,0.14490075819444762,0.08024100435804025,0.06564613301974953,0.030011317755819156,0.028363227588115,0.026150343142133707,0.0630303919950164,0.1122953944082225,0.12951221604741553,0.43264877444353206,0.917394424756589,-0.06240525465652513,2.1213441714161885,0.0,38.57046995878772,0.10316978296641854,-0.18471233776016818,0.07661065288287822,0.0721940257848428,0.12081555104529067,0.13318199627391117,0.17359620630911554,0.08733334493391853,0.04599332835005481,0.018870787050905658,0.06590735221914285,0.04443869924504921,0.09130161757639188,0.0697564383284985
raw,1006,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10313476972590781,0.17804423733910402,0.07609811491452956,0.5610128012044433,0.9014118440718742,-0.048832948268498606,2.316097876428755,0.0010949904188338351,34.79208321927183,0.10460113158313995,0.3717829104620693,0.06819181925273818,0.10574970880160332,0.1465172876328883,0.1441623573080648,0.07954391454361713,0.06559987027076022,0.03026285435170472,0.027933636979064876,0.026990149452993925,0.06250316691042042,0.11284675111970938,0.1296984833764348,0.48491468628991374,0.9174135892589784,-0.05872146899807322,2.2550236291986283,-0.0002738225629791895,38.57192332968236,0.10314826871749366,-0.1847975538545575,0.07694899978606418,0.07224306444943497,0.12074541987336157,0.13398671081911642,0.17300398345464413,0.08681765641381858,0.0458749186382186,0.018864340598576234,0.06598728691817275,0.044392701635947544,0.09154116890521245,0.06959374850743263
gap1,1006,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10313476972590781,0.17804423733910402,0.07609811491452956,0.5610128012044433,0.9014118440718742,-0.048832948268498606,2.316097876428755,0.0010949904188338351,34.79208321927183,0.10460113158313995,0.3717829104620693,0.06819181925273818,0.10574970880160332,0.1465172876328883,0.1441623573080648,0.07954391454361713,0.06559987027076022,0.03026285435170472,0.027933636979064876,0.026990149452993925,0.06250316691042042,0.11284675111970938,0.1296984833764348,0.48491468628991374,0.9174135892589784,-0.05872146899807322,2.2550236291986283,-0.0002738225629791895,38.57192332968236,0.10314826871749366,-0.1847975538545575,0.07694899978606418,0.07224306444943497,0.12074541987336157,0.13398671081911642,0.17300398345464413,0.08681765641381858,0.0458749186382186,0.018864340598576234,0.06598728691817275,0.044392701635947544,0.09154116890521245,0.06959374850743263
gap3,1006,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10313476972590781,0.17804423733910402,0.07609811491452956,0.5610128012044433,0.9014118440718742,-0.048832948268498606,2.316097876428755,0.0010949904188338351,34.79208321927183,0.10460113158313995,0.3717829104620693,0.06819181925273818,0.10574970880160332,0.1465172876328883,0.1441623573080648,0.07954391454361713,0.06559987027076022,0.03026285435170472,0.027933636979064876,0.026990149452993925,0.06250316691042042,0.11284675111970938,0.1296984833764348,0.48491468628991374,0.9174135892589784,-0.05872146899807322,2.2550236291986283,-0.0002738225629791895,38.57192332968236,0.10314826871749366,-0.1847975538545575,0.07694899978606418,0.07224306444943497,0.12074541987336157,0.13398671081911642,0.17300398345464413,0.08681765641381858,0.0458749186382186,0.018864340598576234,0.06598728691817275,0.044392701635947544,0.09154116890521245,0.06959374850743263
gap7,1006,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10313476972590781,0.17804423733910402,0.07609811491452956,0.5610128012044433,0.9014118440718742,-0.048832948268498606,2.316097876428755,0.0010949904188338351,34.79208321927183,0.10460113158313995,0.3717829104620693,0.06819181925273818,0.10574970880160332,0.1465172876328883,0.1441623573080648,0.07954391454361713,0.06559987027076022,0.03026285435170472,0.027933636979064876,0.026990149452993925,0.06250316691042042,0.11284675111970938,0.1296984833764348,0.48491468628991374,0.9174135892589784,-0.05872146899807322,2.2550236291986283,-0.0002738225629791895,38.57192332968236,0.10314826871749366,-0.1847975538545575,0.07694899978606418,0.07224306444943497,0.12074541987336157,0.13398671081911642,0.17300398345464413,0.08681765641381858,0.0458749186382186,0.018864340598576234,0.06598728691817275,0.044392701635947544,0.09154116890521245,0.06959374850743263
cars_common_dates,1006,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10326090585019816,0.17892085930867035,0.06862479260299176,0.5012735670465238,0.9014397634809794,-0.04884094855848108,2.146493076321936,0.0002737476047084588,34.7863841744526,0.10456745716180378,0.3717491462529604,0.06847122711069707,0.10576480474599391,0.1456131816343494,0.14490075819444762,0.08024100435804025,0.06564613301974953,0.030011317755819156,0.028363227588115,0.026150343142133707,0.0630303919950164,0.1122953944082225,0.12951221604741553,0.43264877444353206,0.917394424756589,-0.06240525465652513,2.1213441714161885,0.0,38.57046995878772,0.10316978296641854,-0.18471233776016818,0.07661065288287822,0.0721940257848428,0.12081555104529067,0.13318199627391117,0.17359620630911554,0.08733334493391853,0.04599332835005481,0.018870787050905658,0.06590735221914285,0.04443869924504921,0.09130161757639188,0.0697564383284985
raw_common_dates,1006,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10313476972590781,0.17804423733910402,0.07609811491452956,0.5610128012044433,0.9014118440718742,-0.048832948268498606,2.316097876428755,0.0010949904188338351,34.79208321927183,0.10460113158313995,0.3717829104620693,0.06819181925273818,0.10574970880160332,0.1465172876328883,0.1441623573080648,0.07954391454361713,0.06559987027076022,0.03026285435170472,0.027933636979064876,0.026990149452993925,0.06250316691042042,0.11284675111970938,0.1296984833764348,0.48491468628991374,0.9174135892589784,-0.05872146899807322,2.2550236291986283,-0.0002738225629791895,38.57192332968236,0.10314826871749366,-0.1847975538545575,0.07694899978606418,0.07224306444943497,0.12074541987336157,0.13398671081911642,0.17300398345464413,0.08681765641381858,0.0458749186382186,0.018864340598576234,0.06598728691817275,0.044392701635947544,0.09154116890521245,0.06959374850743263
gap1_common_dates,1006,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10313476972590781,0.17804423733910402,0.07609811491452956,0.5610128012044433,0.9014118440718742,-0.048832948268498606,2.316097876428755,0.0010949904188338351,34.79208321927183,0.10460113158313995,0.3717829104620693,0.06819181925273818,0.10574970880160332,0.1465172876328883,0.1441623573080648,0.07954391454361713,0.06559987027076022,0.03026285435170472,0.027933636979064876,0.026990149452993925,0.06250316691042042,0.11284675111970938,0.1296984833764348,0.48491468628991374,0.9174135892589784,-0.05872146899807322,2.2550236291986283,-0.0002738225629791895,38.57192332968236,0.10314826871749366,-0.1847975538545575,0.07694899978606418,0.07224306444943497,0.12074541987336157,0.13398671081911642,0.17300398345464413,0.08681765641381858,0.0458749186382186,0.018864340598576234,0.06598728691817275,0.044392701635947544,0.09154116890521245,0.06959374850743263
gap3_common_dates,1006,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10313476972590781,0.17804423733910402,0.07609811491452956,0.5610128012044433,0.9014118440718742,-0.048832948268498606,2.316097876428755,0.0010949904188338351,34.79208321927183,0.10460113158313995,0.3717829104620693,0.06819181925273818,0.10574970880160332,0.1465172876328883,0.1441623573080648,0.07954391454361713,0.06559987027076022,0.03026285435170472,0.027933636979064876,0.026990149452993925,0.06250316691042042,0.11284675111970938,0.1296984833764348,0.48491468628991374,0.9174135892589784,-0.05872146899807322,2.2550236291986283,-0.0002738225629791895,38.57192332968236,0.10314826871749366,-0.1847975538545575,0.07694899978606418,0.07224306444943497,0.12074541987336157,0.13398671081911642,0.17300398345464413,0.08681765641381858,0.0458749186382186,0.018864340598576234,0.06598728691817275,0.044392701635947544,0.09154116890521245,0.06959374850743263
gap7_common_dates,1006,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10313476972590781,0.17804423733910402,0.07609811491452956,0.5610128012044433,0.9014118440718742,-0.048832948268498606,2.316097876428755,0.0010949904188338351,34.79208321927183,0.10460113158313995,0.3717829104620693,0.06819181925273818,0.10574970880160332,0.1465172876328883,0.1441623573080648,0.07954391454361713,0.06559987027076022,0.03026285435170472,0.027933636979064876,0.026990149452993925,0.06250316691042042,0.11284675111970938,0.1296984833764348,0.48491468628991374,0.9174135892589784,-0.05872146899807322,2.2550236291986283,-0.0002738225629791895,38.57192332968236,0.10314826871749366,-0.1847975538545575,0.07694899978606418,0.07224306444943497,0.12074541987336157,0.13398671081911642,0.17300398345464413,0.08681765641381858,0.0458749186382186,0.018864340598576234,0.06598728691817275,0.044392701635947544,0.09154116890521245,0.06959374850743263
cars,1007,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.1012363802221713,0.17994865333664378,0.003370227203922993,0.41288169543431374,0.9792224413395029,0.004836773181822407,3.3945711580149878,-0.0186148371201752,10.535605333912565,0.11277308543351316,0.3654310620084692,0.03773766771639144,0.09037694410725597,0.1436526438625422,0.1731421180092142,0.1436773462048166,0.11550591684656727,0.020758416345979806,0.03051248322970433,0.035918092340008166,0.09985387693193219,0.050350492835891235,0.05851400156969656,0.40951146823039075,0.9638037299089863,0.004803547971459319,3.44507563388024,-0.07749178532311062,11.658049494400528,0.11580871225993541,0.283416625615017,0.03610864698756296,0.0539979771158255,0.11459343401843726,0.1427400367338031,0.16622323358751798,0.14542629407383686,0.0422962001113121,0.02941249864129473,0.02154153384130112,0.03285104552218003,0.1393027131343879,0.07550638623254037
raw,1007,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10119572271230903,0.17803068252089074,0.008764105867713923,0.45743059170394984,0.9789574934852987,0.0054092757853095716,3.735589818940708,-0.019983575143717493,10.537454968519027,0.11265743205455696,0.36552369256996087,0.03751071322161508,0.09264908098477234,0.142567920155919,0.17219973448382203,0.14752688407805165,0.1114182321957499,0.02048137023659921,0.030740993704284767,0.03661629836426436,0.0989605911653821,0.05046950610109706,0.05885867530844245,0.4486664858362359,0.9640009591145707,0.007290116188134879,3.781110725606949,-0.08762322015334063,11.65962212486309,0.11595109806643798,0.28371907618168524,0.036499452571972346,0.05385686647593971,0.11476665381271528,0.14413134139359066,0.1654332901058549,0.1449958831345668,0.04159778999712078,0.02928493358765683,0.02196978272438326,0.03270561899291092,0.14039603165172024,0.07436235555156838
gap1,1007,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10119572271230903,0.17803068252089074,0.008764105867713923,0.45743059170394984,0.9789574934852987,0.0054092757853095716,3.735589818940708,-0.019983575143717493,10.537454968519027,0.11265743205455696,0.36552369256996087,0.03751071322161508,0.09264908098477234,0.142567920155919,0.17219973448382203,0.14752688407805165,0.1114182321957499,0.02048137023659921,0.030740993704284767,0.03661629836426436,0.0989605911653821,0.05046950610109706,0.05885867530844245,0.4486664858362359,0.9640009591145707,0.007290116188134879,3.781110725606949,-0.08762322015334063,11.65962212486309,0.11595109806643798,0.28371907618168524,0.036499452571972346,0.05385686647593971,0.11476665381271528,0.14413134139359066,0.1654332901058549,0.1449958831345668,0.04159778999712078,0.02928493358765683,0.02196978272438326,0.03270561899291092,0.14039603165172024,0.07436235555156838
gap3,1007,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10119572271230903,0.17803068252089074,0.008764105867713923,0.45743059170394984,0.9789574934852987,0.0054092757853095716,3.735589818940708,-0.019983575143717493,10.537454968519027,0.11265743205455696,0.36552369256996087,0.03751071322161508,0.09264908098477234,0.142567920155919,0.17219973448382203,0.14752688407805165,0.1114182321957499,0.02048137023659921,0.030740993704284767,0.03661629836426436,0.0989605911653821,0.05046950610109706,0.05885867530844245,0.4486664858362359,0.9640009591145707,0.007290116188134879,3.781110725606949,-0.08762322015334063,11.65962212486309,0.11595109806643798,0.28371907618168524,0.036499452571972346,0.05385686647593971,0.11476665381271528,0.14413134139359066,0.1654332901058549,0.1449958831345668,0.04159778999712078,0.02928493358765683,0.02196978272438326,0.03270561899291092,0.14039603165172024,0.07436235555156838
gap7,1007,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10119572271230903,0.17803068252089074,0.008764105867713923,0.45743059170394984,0.9789574934852987,0.0054092757853095716,3.735589818940708,-0.019983575143717493,10.537454968519027,0.11265743205455696,0.36552369256996087,0.03751071322161508,0.09264908098477234,0.142567920155919,0.17219973448382203,0.14752688407805165,0.1114182321957499,0.02048137023659921,0.030740993704284767,0.03661629836426436,0.0989605911653821,0.05046950610109706,0.05885867530844245,0.4486664858362359,0.9640009591145707,0.007290116188134879,3.781110725606949,-0.08762322015334063,11.65962212486309,0.11595109806643798,0.28371907618168524,0.036499452571972346,0.05385686647593971,0.11476665381271528,0.14413134139359066,0.1654332901058549,0.1449958831345668,0.04159778999712078,0.02928493358765683,0.02196978272438326,0.03270561899291092,0.14039603165172024,0.07436235555156838
cars_common_dates,1007,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.1012363802221713,0.17994865333664378,0.003370227203922993,0.41288169543431374,0.9792224413395029,0.004836773181822407,3.3945711580149878,-0.0186148371201752,10.535605333912565,0.11277308543351316,0.3654310620084692,0.03773766771639144,0.09037694410725597,0.1436526438625422,0.1731421180092142,0.1436773462048166,0.11550591684656727,0.020758416345979806,0.03051248322970433,0.035918092340008166,0.09985387693193219,0.050350492835891235,0.05851400156969656,0.40951146823039075,0.9638037299089863,0.004803547971459319,3.44507563388024,-0.07749178532311062,11.658049494400528,0.11580871225993541,0.283416625615017,0.03610864698756296,0.0539979771158255,0.11459343401843726,0.1427400367338031,0.16622323358751798,0.14542629407383686,0.0422962001113121,0.02941249864129473,0.02154153384130112,0.03285104552218003,0.1393027131343879,0.07550638623254037
raw_common_dates,1007,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10119572271230903,0.17803068252089074,0.008764105867713923,0.45743059170394984,0.9789574934852987,0.0054092757853095716,3.735589818940708,-0.019983575143717493,10.537454968519027,0.11265743205455696,0.36552369256996087,0.03751071322161508,0.09264908098477234,0.142567920155919,0.17219973448382203,0.14752688407805165,0.1114182321957499,0.02048137023659921,0.030740993704284767,0.03661629836426436,0.0989605911653821,0.05046950610109706,0.05885867530844245,0.4486664858362359,0.9640009591145707,0.007290116188134879,3.781110725606949,-0.08762322015334063,11.65962212486309,0.11595109806643798,0.28371907618168524,0.036499452571972346,0.05385686647593971,0.11476665381271528,0.14413134139359066,0.1654332901058549,0.1449958831345668,0.04159778999712078,0.02928493358765683,0.02196978272438326,0.03270561899291092,0.14039603165172024,0.07436235555156838
gap1_common_dates,1007,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10119572271230903,0.17803068252089074,0.008764105867713923,0.45743059170394984,0.9789574934852987,0.0054092757853095716,3.735589818940708,-0.019983575143717493,10.537454968519027,0.11265743205455696,0.36552369256996087,0.03751071322161508,0.09264908098477234,0.142567920155919,0.17219973448382203,0.14752688407805165,0.1114182321957499,0.02048137023659921,0.030740993704284767,0.03661629836426436,0.0989605911653821,0.05046950610109706,0.05885867530844245,0.4486664858362359,0.9640009591145707,0.007290116188134879,3.781110725606949,-0.08762322015334063,11.65962212486309,0.11595109806643798,0.28371907618168524,0.036499452571972346,0.05385686647593971,0.11476665381271528,0.14413134139359066,0.1654332901058549,0.1449958831345668,0.04159778999712078,0.02928493358765683,0.02196978272438326,0.03270561899291092,0.14039603165172024,0.07436235555156838
gap3_common_dates,1007,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10119572271230903,0.17803068252089074,0.008764105867713923,0.45743059170394984,0.9789574934852987,0.0054092757853095716,3.735589818940708,-0.019983575143717493,10.537454968519027,0.11265743205455696,0.36552369256996087,0.03751071322161508,0.09264908098477234,0.142567920155919,0.17219973448382203,0.14752688407805165,0.1114182321957499,0.02048137023659921,0.030740993704284767,0.03661629836426436,0.0989605911653821,0.05046950610109706,0.05885867530844245,0.4486664858362359,0.9640009591145707,0.007290116188134879,3.781110725606949,-0.08762322015334063,11.65962212486309,0.11595109806643798,0.28371907618168524,0.036499452571972346,0.05385686647593971,0.11476665381271528,0.14413134139359066,0.1654332901058549,0.1449958831345668,0.04159778999712078,0.02928493358765683,0.02196978272438326,0.03270561899291092,0.14039603165172024,0.07436235555156838
gap7_common_dates,1007,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.10119572271230903,0.17803068252089074,0.008764105867713923,0.45743059170394984,0.9789574934852987,0.0054092757853095716,3.735589818940708,-0.019983575143717493,10.537454968519027,0.11265743205455696,0.36552369256996087,0.03751071322161508,0.09264908098477234,0.142567920155919,0.17219973448382203,0.14752688407805165,0.1114182321957499,0.02048137023659921,0.030740993704284767,0.03661629836426436,0.0989605911653821,0.05046950610109706,0.05885867530844245,0.4486664858362359,0.9640009591145707,0.007290116188134879,3.781110725606949,-0.08762322015334063,11.65962212486309,0.11595109806643798,0.28371907618168524,0.036499452571972346,0.05385686647593971,0.11476665381271528,0.14413134139359066,0.1654332901058549,0.1449958831345668,0.04159778999712078,0.02928493358765683,0.02196978272438326,0.03270561899291092,0.14039603165172024,0.07436235555156838
cars,1017,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.07311152670124513,0.1465821377019887,0.07372010611305324,0.3606118019797683,0.9908748197156512,-0.050661013468160376,2.141879787126787,0.0046537092800438,27.393040097895348,0.10154911964275169,0.2153384659784099,0.07464930463429661,0.10554976679910183,0.0961019456108242,0.12415678952327222,0.10447270141598894,0.07703013699145232,0.03414289495215856,0.0384565448931413,0.03097420178615421,0.04185087469762931,0.11603178299128616,0.15658305570469416,0.28689169586671504,0.9924843437302984,-0.010208946932849452,1.7789201090995068,0.0,29.470816331888248,0.10589994434186288,0.00940432931704901,0.10060860964647546,0.08089615329031082,0.11565827205850188,0.168033351621012,0.1474698422602029,0.06847957612171923,0.04632966051058345,0.030987956835868743,0.03298023952790784,0.031359315365402166,0.10100069477415227,0.07619632798786323
cars,1017,test,7060047060.0,False,2000,2009,2010,2019,10,10,0.24177886827061593,0.08936960038271644,0.07034695351870968,0.3063632691613325,0.9922848092369912,-0.01580790911346774,2.2306606206254185,0.0,24.48117988842435,0.1125031076862521,0.2414487875196399,0.08021223841706773,0.09831273395018997,0.15294341900555344,0.14130351989282972,0.17864208861531267,0.06628227910014979,0.03561890605251853,0.027048614557814526,0.034183008397172296,0.02746530510192866,0.06603710995856618,0.09195077695089626,0.3767102226800422,0.9876262748847598,-0.0023538985585335784,2.4312780824503624,0.0,31.177089769061546,0.11043514027520925,0.2682665491913383,0.07085769949007727,0.07294722455822401,0.11012121267682091,0.1698499780751085,0.18867677075119466,0.06599329110025977,0.04798978220344943,0.050519010942912675,0.03050277382722329,0.04241249263045537,0.06262717877348059,0.08750258497079351
